loss,precision,recall,specificity,accuracy,AUROC
0.14298917073756456,0.7521353736519814,0.756829496473074,0.9722705110907555,0.9449336307952032,0.9754156680124666
0.14298917073756456,0.7521353736519814,0.756829496473074,0.9722705110907555,0.9449336307952032,0.9754156680124666
0.14106595376506448,0.7855317890644073,0.7657288126647472,0.9759439155459404,0.9486309430315779,0.9745855875713939
0.14106595376506448,0.7855317890644073,0.7657288126647472,0.9759439155459404,0.9486309430315779,0.9745855875713939
0.14006282528862357,0.7801673710346222,0.7658383436501026,0.976082406938076,0.9521313807449063,0.9747104484108493
0.14006282528862357,0.7801673710346222,0.7658383436501026,0.976082406938076,0.9521313807449063,0.9747104484108493
0.1416777903214097,0.7813948057591915,0.7553698308765888,0.9763446860015392,0.9515876142629073,0.9750278321089065
0.1416777903214097,0.7813948057591915,0.7553698308765888,0.9763446860015392,0.9515876142629073,0.9750278321089065
0.13918914506211877,0.7841139920055866,0.7556539252400398,0.9766199700534344,0.9501076143908175,0.9748715816729399
0.13918914506211877,0.7841139920055866,0.7556539252400398,0.9766199700534344,0.9501076143908175,0.9748715816729399
0.14134496334008873,0.7682627476751804,0.7762752510607243,0.97391177713871,0.9518400656689233,0.975213379501617
0.14134496334008873,0.7682627476751804,0.7762752510607243,0.97391177713871,0.9518400656689233,0.975213379501617
0.14049931708723307,0.7810652107000351,0.7489056512713432,0.9763387963175774,0.9487666822652174,0.9751687365199121
0.14049931708723307,0.7810652107000351,0.7489056512713432,0.9763387963175774,0.9487666822652174,0.9751687365199121
0.14267159672454,0.7738757282495499,0.7538979724049568,0.9755376353859901,0.9498443555142774,0.9744628193717059
0.14267159672454,0.7738757282495499,0.7538979724049568,0.9755376353859901,0.9498443555142774,0.9744628193717059
0.14318894315510988,0.781971637159586,0.7511377930641174,0.9766072034835815,0.9498878274774271,0.9745179255522476
0.14318894315510988,0.781971637159586,0.7511377930641174,0.9766072034835815,0.9498878274774271,0.9745179255522476
0.1433847756125033,0.7826675921678543,0.7509889863431454,0.9766095019876957,0.9496019283450923,0.974503974620465
0.1433847756125033,0.7826675921678543,0.7509889863431454,0.9766095019876957,0.9496019283450923,0.974503974620465
0.14297440368682146,0.7839288599789143,0.7509889863431454,0.9768870621919632,0.9504047977846806,0.9747509061130193
0.14297440368682146,0.7839288599789143,0.7509889863431454,0.9768870621919632,0.9504047977846806,0.9747509061130193
0.14366333233192563,0.7753332033753395,0.7509217821061611,0.9758081920444965,0.9499247730080249,0.9745876802111613
0.14366333233192563,0.7753332033753395,0.7509217821061611,0.9758081920444965,0.9499247730080249,0.9745876802111613
0.14323291089385748,0.7779412940144539,0.7489056512713432,0.9760811775922775,0.9494249628951777,0.9747355600880583
0.14323291089385748,0.7779412940144539,0.7489056512713432,0.9760811775922775,0.9494249628951777,0.9747355600880583
0.14294087048619986,0.7761756964027882,0.7509217821061611,0.9758152216672897,0.9500579846585705,0.9747739251504609
0.14294087048619986,0.7761756964027882,0.7509217821061611,0.9758152216672897,0.9500579846585705,0.9747739251504609
0.14304638421162963,0.7766208536922932,0.7530051171779633,0.9758152216672897,0.9501261043643856,0.9747822957095305
0.14304638421162963,0.7766208536922932,0.7530051171779633,0.9758152216672897,0.9501261043643856,0.9747822957095305
